customerID,SeniorCitizen,tenure,Contract,MonthlyCharges,TotalCharges,gender_Female,gender_Male,Partner_No,Partner_Yes,Dependents_No,Dependents_Yes,PhoneService_No,PhoneService_Yes,MultipleLines_No,MultipleLines_No phone service,MultipleLines_Yes,InternetService_DSL,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No,StreamingMovies_No internet service,StreamingMovies_Yes,PaperlessBilling_No,PaperlessBilling_Yes,PaymentMethod_Bank transfer (automatic),PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check
2685-SREOM,0.0,0.3472222222222222,0.0,0.7049751243781094,0.27112854834987304,True,False,False,True,False,True,False,True,False,False,True,False,True,False,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True,False,True,False,False,True,False
3508-CFVZL,0.0,0.986111111111111,1.0,0.9258706467661691,0.9193514885760443,True,False,True,False,True,False,False,True,False,False,True,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True
0402-CQAJN,0.0,0.5138888888888888,0.0,0.8323383084577115,0.4069409185321948,True,False,True,False,True,False,False,True,False,False,True,False,True,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False,False,True,False,True,True,False,False,False
6692-UDPJC,0.0,0.19444444444444442,0.0,0.7303482587064677,0.147957535195015,True,False,False,True,False,True,False,True,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False,True,False,False,True,False
1273-MTETI,1.0,0.05555555555555555,0.0,0.7024875621890546,0.04080890837756751,True,False,True,False,True,False,False,True,False,False,True,False,True,False,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True,False,True,False,False,True,False
0657-DOGUM,0.0,0.6666666666666666,0.5,0.42139303482587065,0.3423090237710593,True,False,False,True,True,False,False,True,False,False,True,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,True,True,False,False,False
5480-HPRRX,1.0,0.041666666666666664,0.0,0.07014925373134329,0.006802446342026309,True,False,True,False,True,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False
8792-AOROI,0.0,0.1111111111111111,1.0,0.4701492537313433,0.06295291945534273,True,False,False,True,True,False,False,True,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,True,False,False,False,False,True
0295-PPHDO,0.0,0.013888888888888888,0.0,0.7681592039800995,0.00884491114701131,False,True,True,False,True,False,False,True,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False,True,False
5146-YYFRZ,0.0,0.9305555555555555,1.0,0.01691542288557213,0.14919801523194093,False,True,True,False,True,False,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,True,False,False,False
1195-OIYEJ,0.0,0.18055555555555555,0.0,0.7248756218905472,0.12888299099930764,False,True,True,False,True,False,False,True,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False,True,False
5906-CVLHP,0.0,0.625,0.5,0.35721393034825866,0.26552042464804987,True,False,False,True,False,True,False,True,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,True,False,False,True,False,False,False,True,False,True,False,False
3452-SRFEG,0.0,0.6805555555555555,0.0,0.5606965174129352,0.42713477959843066,False,True,True,False,True,False,False,True,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,True,False,False,False
4070-OKWVH,0.0,0.7222222222222222,0.0,0.7597014925373133,0.5777752134779599,True,False,False,True,True,False,False,True,False,False,True,False,True,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,True,False,False,True,False,True,False,False,False
5297-MDOIR,0.0,0.875,0.5,0.6258706467661692,0.6007039003000231,True,False,False,True,True,False,False,True,True,False,False,False,True,False,False,False,True,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,False,True,False,True,False,False
6369-MCAKO,0.0,0.9444444444444444,1.0,0.7044776119402985,0.7116316639741519,True,False,False,True,False,True,False,True,False,False,True,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,True,False,False,False
4926-UMJZD,0.0,0.4305555555555555,0.0,0.3079601990049751,0.1707535195015001,True,False,False,True,True,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,True,False,False,False,True
6848-HJTXY,0.0,0.8888888888888888,1.0,0.011940298507462671,0.13729517655204246,True,False,False,True,True,False,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False,False
6341-AEVKX,0.0,0.861111111111111,0.5,0.8562189054726367,0.7610027694438033,True,False,False,True,True,False,False,True,True,False,False,False,True,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False
4501-EQDRN,0.0,0.013888888888888888,0.0,0.5119402985074627,0.00587352873297946,True,False,True,False,True,False,False,True,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False
2990-HWIML,0.0,0.08333333333333333,0.0,0.708955223880597,0.06398569120701593,True,False,True,False,True,False,False,True,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False,True,False
0682-USIXD,0.0,0.29166666666666663,0.0,0.6746268656716418,0.20771982460189248,True,False,False,True,True,False,False,True,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False,True,False,False,True,False
6976-BWGLQ,0.0,1.0,1.0,0.06915422885572137,0.20407915993537964,True,False,False,True,False,True,False,True,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,True,False,False,False
7078-NVFAM,0.0,0.4444444444444444,0.0,0.16815920398009948,0.11911493191783984,True,False,False,True,False,True,True,False,False,True,False,True,False,False,False,False,True,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False
8065-QBYTO,1.0,0.986111111111111,0.5,0.8099502487562189,0.8265001153934918,True,False,True,False,True,False,False,True,False,False,True,False,True,False,False,False,True,False,False,True,True,False,False,False,False,True,False,False,True,True,False,False,False,True,False,True,False,False
2133-TSRRM,0.0,0.4722222222222222,0.0,0.8666666666666666,0.4234710362335564,True,False,True,False,False,True,False,True,True,False,False,False,True,False,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,False,False,True,False,True,True,False,False,False
7384-GHBPI,0.0,0.041666666666666664,0.0,0.16815920398009948,0.009341103161781675,False,True,False,True,True,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,True,False
7603-USHJS,0.0,0.16666666666666666,0.0,0.5522388059701492,0.09838449111470114,False,True,True,False,False,True,False,True,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,True,False,False
7234-FECYN,1.0,0.1111111111111111,0.0,0.8268656716417909,0.0878952227094392,True,False,True,False,True,False,False,True,False,False,True,False,True,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,True,True,False,False,False,True,False
2511-ALLCS,0.0,0.4861111111111111,1.0,0.06019900497512437,0.09263789522270945,True,False,False,True,False,True,False,True,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,True,False,False,False
3191-CSNMG,0.0,0.041666666666666664,0.0,0.6213930348258706,0.025461573967228247,True,False,False,True,False,True,False,True,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,True,False,False,True,False
7952-OBOYL,0.0,0.041666666666666664,0.0,0.7124378109452736,0.026038541426263558,False,True,True,False,True,False,False,True,True,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,True,False,False,False,True,False,False,False,True
7470-DYNOE,0.0,0.736111111111111,0.5,0.4263681592039801,0.385310408492961,False,True,True,False,True,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True,False,True,False,False,True,False
7853-OETYL,0.0,0.05555555555555555,0.0,0.10746268656716418,0.012785598892222479,True,False,False,True,True,False,True,False,False,True,False,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False
1545-ACTAS,0.0,0.6666666666666666,0.5,0.8104477611940298,0.5721670897761366,True,False,False,True,False,True,False,True,True,False,False,False,True,False,False,False,True,True,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,True,True,False,False,False
5876-HZVZM,0.0,0.08333333333333333,0.0,0.3746268656716417,0.03998961458573737,True,False,False,True,False,True,False,True,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False
1400-MMYXY,1.0,0.041666666666666664,0.0,0.8721393034825872,0.03644703438726056,False,True,False,True,True,False,False,True,False,False,True,False,True,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False,False,True,False,True,False,False,True,False
5126-RCXYW,0.0,0.75,1.0,0.2761194029850746,0.27755019616893606,False,True,False,True,False,True,True,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,True,False,False,True,False,False
3085-QUOZK,0.0,0.013888888888888888,0.0,0.2557213930348259,0.002902146318947612,True,False,True,False,True,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True
2363-BJLSL,0.0,0.861111111111111,0.0,0.618407960199005,0.5726228940687745,False,True,True,False,True,False,False,True,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,True,False,False,False
1956-YIFGE,0.0,0.3055555555555555,0.5,0.8139303482587064,0.23903184860373877,False,True,False,True,False,True,False,True,True,False,False,False,True,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False,False,True,False,True,False,False,False,True
3926-CUQZX,0.0,0.013888888888888888,0.0,0.2671641791044776,0.003034848834525733,False,True,True,False,True,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,True,False,False,False
